Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SalePrice
733.0,60.0,75.0,11404.0,7.0,5.0,1998.0,1999.0,202.0,252.0,0.0,901.0,1153.0,1153.0,878.0,0.0,2031.0,0.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1998.0,2.0,541.0,192.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,222500.0
967.0,50.0,130.0,9600.0,5.0,7.0,1940.0,1950.0,0.0,428.0,0.0,300.0,728.0,976.0,332.0,0.0,1308.0,1.0,0.0,1.0,1.0,2.0,1.0,7.0,2.0,1940.0,1.0,256.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,160000.0
102.0,60.0,77.0,9206.0,6.0,5.0,1985.0,1985.0,336.0,0.0,0.0,741.0,741.0,977.0,755.0,0.0,1732.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1985.0,2.0,476.0,192.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,178000.0
130.0,20.0,69.0,8973.0,5.0,7.0,1958.0,1991.0,85.0,567.0,28.0,413.0,1008.0,1053.0,0.0,0.0,1053.0,0.0,1.0,1.0,1.0,3.0,1.0,6.0,0.0,1998.0,2.0,750.0,0.0,80.0,0.0,180.0,0.0,0.0,0.0,0.0,7.0,2006.0,150000.0
573.0,60.0,83.0,13159.0,7.0,5.0,2009.0,2009.0,0.0,0.0,0.0,846.0,846.0,846.0,846.0,0.0,1692.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,0.0,2009.0,2.0,650.0,208.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,224500.0
1030.0,160.0,21.0,1680.0,6.0,7.0,1972.0,1972.0,281.0,317.0,0.0,355.0,672.0,672.0,546.0,0.0,1218.0,0.0,1.0,1.0,1.0,3.0,1.0,7.0,0.0,1972.0,1.0,264.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,118000.0
710.0,20.0,69.3,7162.0,5.0,7.0,1966.0,1966.0,41.0,0.0,0.0,876.0,876.0,904.0,0.0,0.0,904.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1966.0,1.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,109900.0
762.0,30.0,60.0,6911.0,5.0,5.0,1924.0,1950.0,0.0,405.0,0.0,740.0,1145.0,1301.0,0.0,0.0,1301.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1965.0,2.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,100000.0
534.0,20.0,50.0,5000.0,1.0,3.0,1946.0,1950.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,334.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1978.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,39300.0
1454.0,20.0,90.0,17217.0,5.0,5.0,2006.0,2006.0,0.0,0.0,0.0,1140.0,1140.0,1140.0,0.0,0.0,1140.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1978.16,0.0,0.0,36.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,84500.0
1236.0,70.0,96.0,13132.0,5.0,5.0,1914.0,1950.0,0.0,0.0,0.0,747.0,747.0,892.0,892.0,0.0,1784.0,0.0,0.0,1.0,1.0,4.0,1.0,9.0,0.0,1914.0,1.0,180.0,203.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,138887.0
411.0,20.0,68.0,9571.0,5.0,3.0,1958.0,1958.0,0.0,0.0,0.0,1276.0,1276.0,1276.0,0.0,0.0,1276.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1958.0,1.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,60000.0
778.0,20.0,100.0,13350.0,5.0,5.0,1974.0,1974.0,0.0,762.0,0.0,102.0,864.0,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1974.0,2.0,440.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,142500.0
1304.0,20.0,73.0,8688.0,7.0,5.0,2005.0,2005.0,228.0,0.0,0.0,1616.0,1616.0,1616.0,0.0,0.0,1616.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2005.0,3.0,834.0,208.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,232000.0
242.0,30.0,40.0,3880.0,5.0,9.0,1945.0,1997.0,0.0,329.0,0.0,357.0,686.0,866.0,0.0,0.0,866.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1978.16,0.0,0.0,58.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,110500.0
334.0,120.0,59.0,8198.0,7.0,5.0,2004.0,2004.0,146.0,720.0,0.0,638.0,1358.0,1358.0,0.0,0.0,1358.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2004.0,2.0,484.0,192.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,207000.0
663.0,20.0,120.0,13560.0,6.0,3.0,1968.0,1968.0,216.0,0.0,0.0,1392.0,1392.0,1392.0,0.0,0.0,1392.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,2.0,1968.0,2.0,576.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,110000.0
1348.0,20.0,93.0,15306.0,8.0,5.0,2006.0,2007.0,100.0,80.0,0.0,1652.0,1732.0,1776.0,0.0,0.0,1776.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2006.0,3.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,283463.0
278.0,20.0,140.0,19138.0,4.0,5.0,1951.0,1951.0,0.0,120.0,0.0,744.0,864.0,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,0.0,1951.0,2.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,141000.0
1315.0,20.0,60.0,8190.0,4.0,6.0,1954.0,1954.0,0.0,732.0,0.0,216.0,948.0,948.0,0.0,0.0,948.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1956.0,1.0,280.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,119000.0
243.0,50.0,63.0,5000.0,5.0,4.0,1900.0,1950.0,0.0,0.0,0.0,540.0,540.0,889.0,551.0,0.0,1440.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1940.0,1.0,352.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,79000.0
1056.0,20.0,104.0,11361.0,6.0,5.0,1976.0,1976.0,160.0,644.0,0.0,549.0,1193.0,1523.0,0.0,0.0,1523.0,0.0,1.0,2.0,0.0,3.0,1.0,7.0,1.0,1976.0,2.0,478.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,5.0,2008.0,180000.0
1100.0,20.0,82.0,11880.0,7.0,5.0,1978.0,1978.0,206.0,704.0,0.0,567.0,1271.0,1601.0,0.0,0.0,1601.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,1978.0,2.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,157000.0
1178.0,50.0,69.3,3950.0,6.0,8.0,1926.0,2004.0,0.0,468.0,0.0,350.0,818.0,818.0,406.0,0.0,1224.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1926.0,1.0,210.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,115000.0
1197.0,60.0,58.0,14054.0,7.0,5.0,2006.0,2006.0,0.0,0.0,0.0,879.0,879.0,879.0,984.0,0.0,1863.0,0.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,2006.0,3.0,660.0,100.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2006.0,219210.0
422.0,20.0,69.3,16635.0,6.0,7.0,1977.0,2000.0,126.0,1246.0,0.0,356.0,1602.0,1602.0,0.0,0.0,1602.0,0.0,1.0,2.0,0.0,3.0,1.0,8.0,1.0,1977.0,2.0,529.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,215000.0
5.0,60.0,84.0,14260.0,8.0,5.0,2000.0,2000.0,350.0,655.0,0.0,490.0,1145.0,1145.0,1053.0,0.0,2198.0,1.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,2000.0,3.0,836.0,192.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,250000.0
536.0,190.0,70.0,7000.0,5.0,7.0,1910.0,1991.0,0.0,969.0,0.0,148.0,1117.0,820.0,527.0,0.0,1347.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1978.16,0.0,0.0,85.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,107500.0
221.0,20.0,73.0,8990.0,7.0,5.0,2006.0,2006.0,0.0,0.0,0.0,1498.0,1498.0,1498.0,0.0,0.0,1498.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,2006.0,2.0,675.0,351.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,204900.0
1386.0,50.0,40.0,5436.0,4.0,8.0,1922.0,2007.0,0.0,735.0,0.0,61.0,796.0,796.0,358.0,0.0,1154.0,1.0,0.0,1.0,0.0,3.0,1.0,7.0,0.0,1922.0,1.0,240.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,125500.0
879.0,85.0,88.0,11782.0,5.0,7.0,1961.0,1995.0,0.0,899.0,0.0,210.0,1109.0,1155.0,0.0,0.0,1155.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1987.0,2.0,576.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,6.0,2010.0,148000.0
152.0,20.0,107.0,13891.0,8.0,5.0,2007.0,2008.0,436.0,1400.0,0.0,310.0,1710.0,1710.0,0.0,0.0,1710.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2007.0,3.0,866.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,372402.0
35.0,120.0,60.0,7313.0,9.0,5.0,2005.0,2005.0,246.0,1153.0,0.0,408.0,1561.0,1561.0,0.0,0.0,1561.0,1.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,2005.0,2.0,556.0,203.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,277500.0
1098.0,120.0,69.3,3696.0,8.0,5.0,1986.0,1986.0,0.0,0.0,0.0,1074.0,1074.0,1088.0,0.0,0.0,1088.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,1987.0,2.0,461.0,0.0,74.0,137.0,0.0,0.0,0.0,0.0,0.0,10.0,2007.0,170000.0
394.0,30.0,69.3,7446.0,4.0,5.0,1941.0,1950.0,0.0,266.0,0.0,522.0,788.0,788.0,0.0,0.0,788.0,0.0,0.0,1.0,0.0,2.0,1.0,4.0,2.0,1978.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,100000.0
1073.0,50.0,50.0,7585.0,5.0,3.0,1948.0,1950.0,0.0,0.0,0.0,810.0,810.0,1002.0,454.0,0.0,1456.0,1.0,1.0,1.0,0.0,4.0,1.0,7.0,1.0,1954.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,91500.0
849.0,50.0,75.0,45600.0,6.0,8.0,1908.0,1997.0,0.0,0.0,0.0,907.0,907.0,1307.0,1051.0,0.0,2358.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,1.0,1908.0,2.0,360.0,486.0,40.0,0.0,0.0,175.0,0.0,0.0,0.0,9.0,2008.0,240000.0
419.0,50.0,60.0,8160.0,5.0,6.0,1940.0,1950.0,0.0,312.0,0.0,444.0,756.0,756.0,378.0,0.0,1134.0,1.0,0.0,1.0,1.0,3.0,1.0,7.0,0.0,1940.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2007.0,126000.0
1295.0,20.0,60.0,8172.0,5.0,7.0,1955.0,1990.0,0.0,167.0,0.0,697.0,864.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1957.0,2.0,572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,115000.0
1087.0,160.0,69.3,1974.0,4.0,5.0,1973.0,1973.0,0.0,334.0,0.0,212.0,546.0,546.0,546.0,0.0,1092.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1973.0,1.0,286.0,120.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,83500.0
298.0,60.0,66.0,7399.0,7.0,5.0,1997.0,1998.0,1600.0,649.0,0.0,326.0,975.0,975.0,975.0,0.0,1950.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1997.0,2.0,576.0,0.0,10.0,0.0,0.0,198.0,0.0,0.0,0.0,6.0,2007.0,239000.0
138.0,90.0,82.0,11070.0,7.0,5.0,1988.0,1989.0,70.0,0.0,0.0,1907.0,1907.0,1959.0,0.0,0.0,1959.0,0.0,0.0,3.0,0.0,5.0,2.0,9.0,0.0,1989.0,3.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,171000.0
552.0,20.0,50.0,6000.0,5.0,6.0,1957.0,1957.0,0.0,308.0,0.0,620.0,928.0,928.0,0.0,0.0,928.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1957.0,1.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,112500.0
659.0,50.0,78.0,17503.0,6.0,5.0,1948.0,1950.0,0.0,0.0,0.0,912.0,912.0,912.0,546.0,0.0,1458.0,0.0,1.0,1.0,0.0,3.0,1.0,6.0,1.0,1948.0,1.0,330.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,97500.0
918.0,20.0,69.3,17140.0,4.0,6.0,1956.0,1956.0,0.0,1059.0,0.0,75.0,1134.0,1229.0,0.0,0.0,1229.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1956.0,1.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,135000.0
1167.0,20.0,64.0,10475.0,8.0,5.0,2008.0,2008.0,72.0,0.0,0.0,1694.0,1694.0,1694.0,0.0,0.0,1694.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2008.0,3.0,776.0,160.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2010.0,245350.0
703.0,60.0,82.0,12438.0,8.0,5.0,2006.0,2006.0,466.0,0.0,0.0,1234.0,1234.0,1264.0,1312.0,0.0,2576.0,0.0,0.0,2.0,1.0,4.0,1.0,10.0,1.0,2006.0,3.0,666.0,324.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,361919.0
557.0,20.0,69.0,14850.0,5.0,5.0,1957.0,1957.0,0.0,895.0,0.0,197.0,1092.0,1092.0,0.0,0.0,1092.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,1.0,1957.0,1.0,299.0,268.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,5.0,2006.0,141000.0
640.0,120.0,53.0,3982.0,8.0,5.0,2006.0,2006.0,0.0,1154.0,0.0,366.0,1520.0,1567.0,0.0,0.0,1567.0,1.0,0.0,2.0,0.0,1.0,1.0,7.0,1.0,2006.0,3.0,648.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2006.0,264561.0
78.0,50.0,50.0,8635.0,5.0,5.0,1948.0,2001.0,0.0,336.0,41.0,295.0,672.0,1072.0,213.0,0.0,1285.0,1.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1948.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,127000.0
937.0,20.0,67.0,10083.0,7.0,5.0,2003.0,2003.0,108.58,833.0,0.0,343.0,1176.0,1200.0,0.0,0.0,1200.0,1.0,0.0,2.0,0.0,2.0,1.0,5.0,0.0,2003.0,2.0,555.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,184900.0
241.0,20.0,75.0,9000.0,8.0,5.0,2008.0,2008.0,36.0,1078.0,0.0,488.0,1566.0,1566.0,0.0,0.0,1566.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2008.0,2.0,750.0,144.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,262500.0
497.0,20.0,69.3,12692.0,8.0,5.0,1992.0,1993.0,0.0,1231.0,0.0,1969.0,3200.0,3228.0,0.0,0.0,3228.0,1.0,0.0,3.0,0.0,4.0,1.0,10.0,1.0,1992.0,2.0,546.0,264.0,75.0,291.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,430000.0
1136.0,30.0,60.0,6180.0,6.0,5.0,1926.0,1950.0,0.0,0.0,0.0,960.0,960.0,986.0,0.0,0.0,986.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,1.0,1926.0,1.0,180.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,102000.0
127.0,120.0,69.3,4928.0,6.0,5.0,1976.0,1976.0,0.0,120.0,0.0,958.0,1078.0,958.0,0.0,0.0,958.0,0.0,0.0,2.0,0.0,2.0,1.0,5.0,1.0,1977.0,2.0,440.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,128000.0
89.0,50.0,105.0,8470.0,3.0,2.0,1915.0,1982.0,0.0,0.0,0.0,1013.0,1013.0,1013.0,0.0,513.0,1526.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1978.16,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,85000.0
362.0,50.0,69.3,9144.0,5.0,5.0,1940.0,1982.0,0.0,399.0,0.0,484.0,883.0,988.0,517.0,0.0,1505.0,1.0,0.0,1.0,0.0,3.0,1.0,8.0,0.0,1940.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,145000.0
158.0,60.0,92.0,12003.0,8.0,5.0,2009.0,2010.0,84.0,0.0,0.0,774.0,774.0,774.0,1194.0,0.0,1968.0,0.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,2009.0,3.0,680.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,269500.0
888.0,50.0,59.0,16466.0,5.0,7.0,1955.0,1955.0,0.0,0.0,0.0,816.0,816.0,872.0,521.0,0.0,1393.0,0.0,0.0,1.0,1.0,3.0,1.0,8.0,0.0,1955.0,1.0,300.0,121.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,4.0,2008.0,135500.0
465.0,20.0,60.0,8430.0,5.0,5.0,1978.0,1978.0,136.0,616.0,0.0,424.0,1040.0,1040.0,0.0,0.0,1040.0,0.0,0.0,2.0,0.0,3.0,1.0,5.0,0.0,1978.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,124000.0
1216.0,20.0,99.0,7094.0,5.0,5.0,1966.0,1966.0,0.0,180.0,374.0,340.0,894.0,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1966.0,1.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2007.0,125000.0
1301.0,60.0,69.3,10762.0,7.0,5.0,1999.0,1999.0,344.0,694.0,0.0,284.0,978.0,1005.0,978.0,0.0,1983.0,0.0,0.0,2.0,1.0,3.0,1.0,9.0,1.0,1999.0,2.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2009.0,225000.0
348.0,20.0,69.3,17600.0,6.0,5.0,1960.0,1960.0,30.0,1270.0,0.0,208.0,1478.0,1478.0,0.0,0.0,1478.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,2.0,1960.0,2.0,498.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,157500.0
1113.0,20.0,73.0,7100.0,5.0,7.0,1957.0,1957.0,0.0,708.0,0.0,108.0,816.0,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1957.0,1.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,129900.0
814.0,20.0,75.0,9750.0,6.0,6.0,1958.0,1958.0,243.0,608.0,0.0,834.0,1442.0,1442.0,0.0,0.0,1442.0,0.0,0.0,1.0,1.0,4.0,1.0,7.0,0.0,1958.0,1.0,301.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,500.0,4.0,2007.0,157900.0
600.0,160.0,24.0,1950.0,6.0,6.0,1980.0,1980.0,0.0,81.0,612.0,23.0,716.0,716.0,840.0,0.0,1556.0,1.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,1980.0,2.0,452.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,151000.0
1436.0,20.0,80.0,8400.0,6.0,9.0,1962.0,2005.0,237.0,0.0,0.0,1319.0,1319.0,1537.0,0.0,0.0,1537.0,1.0,0.0,1.0,1.0,3.0,1.0,7.0,1.0,1962.0,2.0,462.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2008.0,174000.0
94.0,190.0,60.0,7200.0,6.0,6.0,1910.0,1998.0,0.0,1046.0,0.0,168.0,1214.0,1260.0,1031.0,0.0,2291.0,0.0,1.0,2.0,0.0,4.0,2.0,9.0,1.0,1900.0,2.0,506.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,11.0,2007.0,133900.0
998.0,20.0,69.3,11717.0,6.0,6.0,1970.0,1970.0,571.0,0.0,0.0,1442.0,1442.0,1442.0,0.0,0.0,1442.0,0.0,0.0,2.0,0.0,2.0,1.0,6.0,1.0,1970.0,2.0,615.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,185000.0
891.0,50.0,60.0,8064.0,5.0,7.0,1949.0,2006.0,0.0,0.0,0.0,672.0,672.0,672.0,252.0,0.0,924.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,2003.0,2.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,7.0,2007.0,122900.0
982.0,60.0,98.0,12203.0,8.0,5.0,1998.0,1999.0,975.0,854.0,0.0,371.0,1225.0,1276.0,1336.0,0.0,2612.0,1.0,0.0,2.0,1.0,4.0,1.0,8.0,1.0,1998.0,3.0,676.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,336000.0
338.0,20.0,70.0,9135.0,7.0,5.0,2002.0,2003.0,113.0,810.0,0.0,726.0,1536.0,1536.0,0.0,0.0,1536.0,1.0,0.0,2.0,0.0,3.0,1.0,7.0,0.0,2002.0,2.0,532.0,192.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,214000.0
1385.0,50.0,60.0,9060.0,6.0,5.0,1939.0,1950.0,0.0,204.0,0.0,356.0,560.0,698.0,560.0,0.0,1258.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1939.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2009.0,105000.0
1378.0,50.0,60.0,10998.0,5.0,5.0,1941.0,1960.0,0.0,408.0,420.0,156.0,984.0,984.0,620.0,0.0,1604.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1977.0,2.0,660.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,117000.0
553.0,20.0,87.0,11146.0,8.0,5.0,2006.0,2006.0,250.0,0.0,0.0,1709.0,1709.0,1717.0,0.0,0.0,1717.0,0.0,0.0,2.0,0.0,3.0,1.0,7.0,1.0,2006.0,3.0,908.0,169.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,255500.0
455.0,90.0,63.0,9297.0,5.0,5.0,1976.0,1976.0,0.0,1606.0,0.0,122.0,1728.0,1728.0,0.0,0.0,1728.0,2.0,0.0,2.0,0.0,4.0,2.0,8.0,0.0,1976.0,2.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,188000.0
1351.0,90.0,91.0,11643.0,5.0,5.0,1969.0,1969.0,368.0,500.0,0.0,748.0,1248.0,1338.0,1296.0,0.0,2634.0,1.0,1.0,2.0,2.0,6.0,2.0,12.0,0.0,1969.0,4.0,968.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,200000.0
450.0,50.0,50.0,6000.0,3.0,7.0,1948.0,2002.0,0.0,331.0,0.0,318.0,649.0,679.0,504.0,0.0,1183.0,0.0,0.0,1.0,1.0,2.0,1.0,6.0,0.0,1981.0,1.0,308.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,120000.0
1050.0,20.0,60.0,11100.0,4.0,7.0,1946.0,2006.0,0.0,0.0,0.0,0.0,0.0,930.0,0.0,0.0,930.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,0.0,1946.0,1.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,84900.0
319.0,60.0,90.0,9900.0,7.0,5.0,1993.0,1993.0,256.0,987.0,0.0,360.0,1347.0,1372.0,1274.0,0.0,2646.0,1.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,1993.0,3.0,656.0,340.0,60.0,144.0,0.0,0.0,0.0,0.0,0.0,4.0,2009.0,260000.0
883.0,60.0,69.3,9636.0,6.0,5.0,1992.0,1993.0,0.0,0.0,0.0,808.0,808.0,808.0,785.0,0.0,1593.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1993.0,2.0,389.0,342.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,178000.0
1102.0,20.0,61.0,9758.0,5.0,5.0,1971.0,1971.0,0.0,412.0,287.0,251.0,950.0,950.0,0.0,0.0,950.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1981.0,1.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,119500.0
1460.0,20.0,75.0,9937.0,5.0,6.0,1965.0,1965.0,0.0,830.0,290.0,136.0,1256.0,1256.0,0.0,0.0,1256.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1965.0,1.0,276.0,736.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,147500.0
